userid,num_rows,num_attempts,mean_score_pct,median_score_pct,num_quizzes_taken,avg_time_spent_seconds,total_events,unique_courses,first_activity,last_activity,num_views,num_reports,active_days,events_per_day,engagement_score,consistency_score,performance_category,cluster,ml_cluster
6195971,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2024-10-05 13:38:50,2025-01-19 20:16:04,0.0,0.0,106.0,0.15,122.0,0.15,Low,0,0
6210489,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2024-10-05 16:42:03,2025-01-19 23:24:29,0.0,0.0,106.0,0.25,132.0,0.25,Low,0,0
6231620,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,2024-10-05 20:20:24,2025-01-18 22:05:45,0.0,0.0,105.0,0.35,142.0,0.35,Low,0,0
6233621,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2024-10-05 20:33:07,2025-01-07 22:47:24,0.0,0.0,94.0,0.3,122.0,0.3,Low,0,0
6255679,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2024-10-06 00:33:50,2025-01-19 04:34:16,0.0,0.0,105.0,0.44,151.0,0.44,Low,0,0
6264011,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2024-10-06 09:42:53,2025-01-19 23:34:14,0.0,0.0,105.0,0.22,128.0,0.22,Low,0,0
6292327,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-10-06 15:14:29,2025-01-19 20:51:11,0.0,0.0,105.0,0.3,136.0,0.3,Low,0,0
6296442,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2024-10-06 15:58:17,2025-01-19 19:29:36,0.0,0.0,105.0,0.25,131.0,0.25,Low,0,0
6296628,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2024-10-06 16:00:01,2025-01-08 02:13:20,0.0,0.0,93.0,0.29,120.0,0.29,Low,0,0
6303773,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2024-10-06 17:29:41,2025-01-19 22:51:51,0.0,0.0,105.0,0.26,132.0,0.26,Low,0,0
6307583,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,2024-10-06 18:12:46,2025-01-08 02:21:53,0.0,0.0,93.0,0.44,134.0,0.44,Low,0,0
6311643,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2024-10-06 18:51:37,2024-11-16 12:15:19,0.0,0.0,40.0,0.28,51.0,0.28,Low,0,0
6311866,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2024-10-06 18:52:28,2024-11-16 16:56:18,0.0,0.0,40.0,0.15,46.0,0.15,Low,0,0
6315308,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-10-06 19:23:38,2025-01-18 23:57:05,0.0,0.0,104.0,0.3,135.0,0.3,Low,0,0
6321298,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2024-10-06 19:50:34,2025-01-07 22:42:37,0.0,0.0,93.0,0.33,124.0,0.33,Low,0,0
6334592,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2024-10-06 20:35:37,2025-01-06 21:33:19,0.0,0.0,92.0,0.13,104.0,0.13,Low,0,0
6335351,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2024-10-06 20:37:04,2025-01-18 21:51:30,0.0,0.0,104.0,0.23,128.0,0.23,Low,0,0
6343930,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,2024-10-06 21:13:23,2025-01-07 22:53:15,0.0,0.0,93.0,0.35,126.0,0.35,Low,0,0
6344320,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2024-10-06 21:16:12,2025-01-08 02:25:34,0.0,0.0,93.0,0.27,118.0,0.27,Low,0,0
6347114,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2024-10-06 21:33:18,2025-01-18 00:18:55,0.0,0.0,103.0,0.24,128.0,0.24,Low,0,0
6347770,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2024-10-06 21:36:57,2024-12-11 15:33:51,0.0,0.0,65.0,0.2,78.0,0.2,Low,0,0
6348549,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2024-10-06 21:41:34,2025-01-18 22:06:38,0.0,0.0,104.0,0.31,136.0,0.31,Low,0,0
6352014,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2024-10-06 22:01:09,2025-01-14 21:19:32,0.0,0.0,99.0,0.07,106.0,0.07,Low,0,0
6354108,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2024-10-06 22:10:52,2025-01-14 20:03:35,0.0,0.0,99.0,0.34,133.0,0.34,Low,0,0
6356383,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2024-10-06 22:20:29,2025-01-19 21:24:56,0.0,0.0,104.0,0.35,140.0,0.35,Low,0,0
6360934,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2024-10-06 22:42:22,2025-01-14 21:19:32,0.0,0.0,99.0,0.08,107.0,0.08,Low,0,0
6361087,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2024-10-06 22:42:24,2025-01-14 22:33:28,0.0,0.0,99.0,0.23,122.0,0.23,Low,0,0
6361874,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2024-10-06 22:49:38,2025-01-19 21:33:42,0.0,0.0,104.0,0.41,147.0,0.41,Low,0,0
6364686,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2024-10-06 23:04:13,2025-01-09 13:22:19,0.0,0.0,94.0,0.16,109.0,0.16,Low,0,0
6366234,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2024-10-06 23:19:01,2025-01-07 22:40:53,0.0,0.0,92.0,0.27,117.0,0.27,Low,0,0
6368809,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2024-10-06 23:40:56,2024-10-12 22:53:40,0.0,0.0,5.0,0.6,8.0,0.6,Low,0,0
6370861,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2024-10-06 23:59:04,2024-10-12 22:51:52,0.0,0.0,5.0,0.4,7.0,0.4,Low,0,0
6375655,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2024-10-07 01:26:22,2025-01-14 22:43:35,0.0,0.0,99.0,0.16,115.0,0.16,Low,0,0
6380456,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2024-10-07 06:26:37,2024-11-13 21:10:17,0.0,0.0,37.0,0.49,55.0,0.49,Low,0,0
6420410,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2024-10-07 10:28:09,2025-01-19 18:16:10,0.0,0.0,104.0,0.21,126.0,0.21,Low,0,0
6471727,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2024-10-07 15:33:38,2025-01-14 22:11:15,0.0,0.0,99.0,0.06,105.0,0.06,Low,0,0
6526981,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,2024-10-07 20:08:49,2025-01-19 22:26:33,0.0,0.0,104.0,0.34,139.0,0.34,Low,0,0
6550592,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2024-10-07 21:54:05,2025-01-14 21:19:32,0.0,0.0,98.0,0.08,106.0,0.08,Low,0,0
6554240,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2024-10-07 22:20:43,2025-01-19 23:28:30,0.0,0.0,104.0,0.23,128.0,0.23,Low,0,0
6560724,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2024-10-07 23:07:15,2025-01-14 22:08:39,0.0,0.0,98.0,0.13,111.0,0.13,Low,0,0
6562312,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2024-10-07 23:18:51,2025-01-14 21:19:32,0.0,0.0,98.0,0.08,106.0,0.08,Low,0,0
6562978,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2024-10-07 23:21:56,2025-01-14 21:53:49,0.0,0.0,98.0,0.11,109.0,0.11,Low,0,0
6565713,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2024-10-07 23:39:58,2025-01-14 21:44:29,0.0,0.0,98.0,0.24,122.0,0.24,Low,0,0
6568633,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-10-07 23:59:05,2025-01-14 22:39:48,0.0,0.0,98.0,0.04,102.0,0.04,Low,0,0
6571508,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2024-10-08 01:15:32,2025-01-14 21:19:32,0.0,0.0,98.0,0.05,103.0,0.05,Low,0,0
6834600,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2024-10-09 21:48:49,2025-01-19 19:51:15,0.0,0.0,101.0,0.14,115.0,0.14,Low,0,0
7071597,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2024-10-11 15:59:47,2025-01-18 22:06:31,0.0,0.0,99.0,0.21,120.0,0.21,Low,0,0
7153561,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2024-10-12 11:20:40,2025-01-18 22:06:01,0.0,0.0,98.0,0.26,123.0,0.26,Low,0,0
7235256,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2024-10-13 06:00:25,2024-10-14 07:00:03,0.0,0.0,1.0,6.0,7.0,6.0,Low,0,0
7255912,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2024-10-13 13:25:44,2025-01-14 21:31:51,0.0,0.0,93.0,0.14,106.0,0.14,Low,0,0
7343248,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2024-10-13 23:08:44,2025-01-19 14:16:34,0.0,0.0,97.0,0.31,127.0,0.31,Low,0,0
7352550,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2024-10-13 23:54:30,2025-01-14 22:42:17,0.0,0.0,92.0,0.05,97.0,0.05,Low,0,0
7355639,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2024-10-14 00:39:48,2025-01-14 21:19:31,0.0,0.0,92.0,0.16,107.0,0.16,Low,0,0
7459715,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2024-10-14 22:01:59,2024-10-15 23:23:51,0.0,0.0,1.0,3.0,4.0,3.0,Low,0,0
8318059,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2024-11-11 23:16:06,2025-01-14 21:19:32,0.0,0.0,63.0,0.08,68.0,0.08,Low,0,0
8824532,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2024-11-03 22:12:09,2024-12-30 22:42:07,0.0,0.0,57.0,0.09,62.0,0.09,Low,0,0
8830476,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2024-11-03 23:56:26,2025-01-18 21:53:15,0.0,0.0,75.0,0.2,90.0,0.2,Low,0,0
8994198,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994199,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994204,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994205,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994210,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994211,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994222,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994223,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994228,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994229,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994234,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994235,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994241,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994246,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994247,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994252,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994253,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994258,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994259,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994270,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994271,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994282,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994283,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994289,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994294,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994295,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:06,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994300,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994301,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994306,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994307,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994312,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994313,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994318,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994319,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994324,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994325,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994330,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994331,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-12-18 13:15:01,2024-12-18 13:15:01,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
8994337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-12-18 13:16:07,2024-12-18 13:16:07,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
8994342,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:07,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994343,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994354,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:08,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994355,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994360,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:08,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994361,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994372,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:08,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994373,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994384,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:08,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994385,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994390,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:08,2024-12-18 13:15:01,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994391,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:21,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-12-18 13:15:01,2024-12-18 13:15:01,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
8994397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-12-18 13:16:07,2024-12-18 13:16:07,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
8994402,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:08,2024-12-18 13:15:02,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
8994403,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-20 19:18:22,2024-12-18 13:16:07,0.0,0.0,27.0,0.15,31.0,0.15,Low,0,0
9437848,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2024-11-09 04:46:35,2025-01-13 18:42:48,0.0,0.0,65.0,0.25,81.0,0.25,Low,0,0
9484280,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2024-11-09 23:34:11,2024-11-12 00:01:37,0.0,0.0,2.0,1.0,4.0,1.0,Low,0,0
9530138,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2024-11-10 21:04:39,2025-01-14 21:19:31,0.0,0.0,65.0,0.11,72.0,0.11,Low,0,0
9642441,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2024-11-13 23:19:22,2024-11-13 23:39:43,0.0,0.0,0.0,4.0,4.0,4.0,Low,0,0
9692917,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2024-11-13 18:08:05,2024-11-29 19:49:45,0.0,0.0,16.0,0.12,18.0,0.12,Low,0,0
9693079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-12-18 13:16:07,2024-12-18 13:16:07,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
9699225,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2024-11-13 20:48:19,2025-01-14 23:58:37,0.0,0.0,62.0,0.19,74.0,0.19,Low,0,0
9707002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-11-13 14:53:46,2024-11-13 14:53:46,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
9709671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-11-13 16:04:24,2024-11-13 16:04:24,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
9709960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-11-13 16:12:15,2024-11-13 16:12:15,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
9711631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-11-13 16:54:48,2024-11-13 16:54:48,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
9711832,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2024-11-13 16:55:51,2025-01-14 22:43:53,0.0,0.0,62.0,0.1,68.0,0.1,Low,0,0
9733223,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2025-01-13 19:29:48,2025-01-14 08:30:12,0.0,0.0,0.0,4.0,4.0,4.0,Low,0,0
11939344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2025-01-14 20:46:00,2025-01-14 20:46:00,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
11939648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2025-01-14 20:46:47,2025-01-14 20:46:47,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
11939820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2025-01-14 20:47:06,2025-01-14 20:47:06,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
11939992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2025-01-14 20:50:47,2025-01-14 20:50:47,0.0,0.0,0.0,1.0,1.0,1.0,Low,0,0
